,model,category,language,frame_type,instance,prompt,total_logprob,avg_logprob
2749,google/gemma-3-12b-it,home decor,en,generic,globe,One example of a home decor is ___.,-23.625,-23.625
2750,google/gemma-3-12b-it,home decor,en,generic,gourd,One example of a home decor is ___.,-24.625,-24.625
2751,google/gemma-3-12b-it,home decor,en,generic,hourglass,One example of a home decor is ___.,-21.625,-21.625
2752,google/gemma-3-12b-it,home decor,en,generic,lampshade,One example of a home decor is ___.,-20.75,-10.375
2753,google/gemma-3-12b-it,home decor,en,generic,pillow,One example of a home decor is ___.,-16.875,-16.875
2754,google/gemma-3-12b-it,home decor,en,generic,pinecone,One example of a home decor is ___.,-23.5,-11.75
2755,google/gemma-3-12b-it,home decor,en,generic,pinwheel,One example of a home decor is ___.,-25.5,-12.75
2756,google/gemma-3-12b-it,home decor,en,generic,place mat,One example of a home decor is ___.,-20.34375,-10.171875
2757,google/gemma-3-12b-it,home decor,en,generic,poster,One example of a home decor is ___.,-19.875,-19.875
2758,google/gemma-3-12b-it,home decor,en,generic,potpourri,One example of a home decor is ___.,-22.28982925415039,-7.429943084716797
2759,google/gemma-3-12b-it,home decor,en,generic,scarecrow,One example of a home decor is ___.,-24.943359375,-12.4716796875
2760,google/gemma-3-12b-it,home decor,en,generic,stained glass,One example of a home decor is ___.,-19.9462890625,-9.97314453125
2761,google/gemma-3-12b-it,home decor,en,generic,statue,One example of a home decor is ___.,-23.125,-23.125
2762,google/gemma-3-12b-it,home decor,en,generic,tapestry,One example of a home decor is ___.,-19.375,-19.375
2763,google/gemma-3-12b-it,home decor,en,generic,terrarium,One example of a home decor is ___.,-22.4921875,-11.24609375
2764,google/gemma-3-12b-it,home decor,en,generic,vase,One example of a home decor is ___.,-19.625,-19.625
2765,google/gemma-3-12b-it,home decor,en,generic,wallpaper,One example of a home decor is ___.,-15.875,-15.875
2766,google/gemma-3-12b-it,home decor,en,generic,weather vane,One example of a home decor is ___.,-22.828125,-11.4140625
2767,google/gemma-3-12b-it,home decor,en,generic,wind chimes,One example of a home decor is ___.,-18.893376350402832,-6.297792116800944
2768,google/gemma-3-12b-it,home decor,en,generic,wreath,One example of a home decor is ___.,-22.625,-22.625
2769,google/gemma-3-12b-it,home decor,en,indefinite_prod,curtain,Name an example of a home decor: ___,-7.53125,-7.53125
2770,google/gemma-3-12b-it,home decor,en,indefinite_prod,lamp,Name an example of a home decor: ___,-5.90625,-5.90625
2771,google/gemma-3-12b-it,home decor,en,indefinite_prod,mirror,Name an example of a home decor: ___,-6.78125,-6.78125
2772,google/gemma-3-12b-it,home decor,en,indefinite_prod,rug,Name an example of a home decor: ___,-6.15625,-6.15625
2773,google/gemma-3-12b-it,home decor,en,indefinite_prod,abacus,Name an example of a home decor: ___,-20.671875,-10.3359375
2774,google/gemma-3-12b-it,home decor,en,indefinite_prod,album,Name an example of a home decor: ___,-16.875,-16.875
2775,google/gemma-3-12b-it,home decor,en,indefinite_prod,aquarium,Name an example of a home decor: ___,-14.125,-14.125
2776,google/gemma-3-12b-it,home decor,en,indefinite_prod,birdbath,Name an example of a home decor: ___,-17.15625,-8.578125
2777,google/gemma-3-12b-it,home decor,en,indefinite_prod,birdcage,Name an example of a home decor: ___,-15.046875,-7.5234375
2778,google/gemma-3-12b-it,home decor,en,indefinite_prod,birdhouse,Name an example of a home decor: ___,-12.046875,-6.0234375
2779,google/gemma-3-12b-it,home decor,en,indefinite_prod,bonsai,Name an example of a home decor: ___,-13.875,-13.875
2780,google/gemma-3-12b-it,home decor,en,indefinite_prod,candelabra,Name an example of a home decor: ___,-10.937255859375,-3.645751953125
2781,google/gemma-3-12b-it,home decor,en,indefinite_prod,candle,Name an example of a home decor: ___,-9.125,-9.125
2782,google/gemma-3-12b-it,home decor,en,indefinite_prod,candlestick,Name an example of a home decor: ___,-9.3125,-9.3125
2783,google/gemma-3-12b-it,home decor,en,indefinite_prod,centerpiece,Name an example of a home decor: ___,-12.9375,-12.9375
2784,google/gemma-3-12b-it,home decor,en,indefinite_prod,chandelier,Name an example of a home decor: ___,-6.90625,-6.90625
2785,google/gemma-3-12b-it,home decor,en,indefinite_prod,christmas tree,Name an example of a home decor: ___,-15.1640625,-7.58203125
2786,google/gemma-3-12b-it,home decor,en,indefinite_prod,coaster,Name an example of a home decor: ___,-13.25,-13.25
2787,google/gemma-3-12b-it,home decor,en,indefinite_prod,cornucopia,Name an example of a home decor: ___,-16.35162353515625,-5.450541178385417
2788,google/gemma-3-12b-it,home decor,en,indefinite_prod,crystal ball,Name an example of a home decor: ___,-18.34375,-9.171875
2789,google/gemma-3-12b-it,home decor,en,indefinite_prod,cuckoo clock,Name an example of a home decor: ___,-14.45245361328125,-4.817484537760417
2790,google/gemma-3-12b-it,home decor,en,indefinite_prod,doily,Name an example of a home decor: ___,-11.765625,-5.8828125
2791,google/gemma-3-12b-it,home decor,en,indefinite_prod,doorknocker,Name an example of a home decor: ___,-23.6171875,-5.904296875
2792,google/gemma-3-12b-it,home decor,en,indefinite_prod,figurine,Name an example of a home decor: ___,-13.9375,-13.9375
2793,google/gemma-3-12b-it,home decor,en,indefinite_prod,frame,Name an example of a home decor: ___,-11.8125,-11.8125
2794,google/gemma-3-12b-it,home decor,en,indefinite_prod,globe,Name an example of a home decor: ___,-15.125,-15.125
2795,google/gemma-3-12b-it,home decor,en,indefinite_prod,gourd,Name an example of a home decor: ___,-14.3125,-14.3125
2796,google/gemma-3-12b-it,home decor,en,indefinite_prod,hourglass,Name an example of a home decor: ___,-14.25,-14.25
2797,google/gemma-3-12b-it,home decor,en,indefinite_prod,lampshade,Name an example of a home decor: ___,-8.890625,-4.4453125
2798,google/gemma-3-12b-it,home decor,en,indefinite_prod,pillow,Name an example of a home decor: ___,-4.90625,-4.90625
2799,google/gemma-3-12b-it,home decor,en,indefinite_prod,pinecone,Name an example of a home decor: ___,-14.7421875,-7.37109375
2800,google/gemma-3-12b-it,home decor,en,indefinite_prod,pinwheel,Name an example of a home decor: ___,-21.6875,-10.84375
2801,google/gemma-3-12b-it,home decor,en,indefinite_prod,place mat,Name an example of a home decor: ___,-13.875,-6.9375
2802,google/gemma-3-12b-it,home decor,en,indefinite_prod,poster,Name an example of a home decor: ___,-12.5625,-12.5625
2803,google/gemma-3-12b-it,home decor,en,indefinite_prod,potpourri,Name an example of a home decor: ___,-15.234435558319092,-5.078145186106364
2804,google/gemma-3-12b-it,home decor,en,indefinite_prod,scarecrow,Name an example of a home decor: ___,-16.216796875,-8.1083984375
2805,google/gemma-3-12b-it,home decor,en,indefinite_prod,stained glass,Name an example of a home decor: ___,-11.856689453125,-5.9283447265625
2806,google/gemma-3-12b-it,home decor,en,indefinite_prod,statue,Name an example of a home decor: ___,-12.1875,-12.1875
2807,google/gemma-3-12b-it,home decor,en,indefinite_prod,tapestry,Name an example of a home decor: ___,-9.125,-9.125
2808,google/gemma-3-12b-it,home decor,en,indefinite_prod,terrarium,Name an example of a home decor: ___,-15.619140625,-7.8095703125
2809,google/gemma-3-12b-it,home decor,en,indefinite_prod,vase,Name an example of a home decor: ___,-6.96875,-6.96875
2810,google/gemma-3-12b-it,home decor,en,indefinite_prod,wallpaper,Name an example of a home decor: ___,-7.03125,-7.03125
2811,google/gemma-3-12b-it,home decor,en,indefinite_prod,weather vane,Name an example of a home decor: ___,-15.984375,-7.9921875
2812,google/gemma-3-12b-it,home decor,en,indefinite_prod,wind chimes,Name an example of a home decor: ___,-13.28526782989502,-4.428422609965007
2813,google/gemma-3-12b-it,home decor,en,indefinite_prod,wreath,Name an example of a home decor: ___,-12.0,-12.0
2814,google/gemma-3-12b-it,insect,en,generic,ant,One example of a insect is ___.,-14.5,-14.5
2815,google/gemma-3-12b-it,insect,en,generic,bee,One example of a insect is ___.,-14.75,-14.75
2816,google/gemma-3-12b-it,insect,en,generic,beetle,One example of a insect is ___.,-14.1875,-14.1875
2817,google/gemma-3-12b-it,insect,en,generic,bug,One example of a insect is ___.,-17.125,-17.125
2818,google/gemma-3-12b-it,insect,en,generic,butterfly,One example of a insect is ___.,-14.125,-14.125
2819,google/gemma-3-12b-it,insect,en,generic,caterpillar,One example of a insect is ___.,-17.125,-17.125
2820,google/gemma-3-12b-it,insect,en,generic,cockroach,One example of a insect is ___.,-16.001510620117188,-8.000755310058594
2821,google/gemma-3-12b-it,insect,en,generic,dragonfly,One example of a insect is ___.,-14.0,-14.0
2822,google/gemma-3-12b-it,insect,en,generic,earwig,One example of a insect is ___.,-22.4375,-11.21875
2823,google/gemma-3-12b-it,insect,en,generic,fly,One example of a insect is ___.,-17.0,-17.0
2824,google/gemma-3-12b-it,insect,en,generic,grasshopper,One example of a insect is ___.,-14.40283203125,-7.201416015625
2825,google/gemma-3-12b-it,insect,en,generic,ladybug,One example of a insect is ___.,-14.912109375,-7.4560546875
2826,google/gemma-3-12b-it,insect,en,generic,lightning bug,One example of a insect is ___.,-20.9765625,-10.48828125
2827,google/gemma-3-12b-it,insect,en,generic,mosquito,One example of a insect is ___.,-13.8125,-13.8125
2828,google/gemma-3-12b-it,insect,en,generic,moth,One example of a insect is ___.,-15.75,-15.75
2829,google/gemma-3-12b-it,insect,en,generic,praying mantis,One example of a insect is ___.,-17.046539306640625,-5.682179768880208
2830,google/gemma-3-12b-it,insect,en,generic,wasp,One example of a insect is ___.,-16.375,-16.375
2831,google/gemma-3-12b-it,insect,en,indefinite_prod,ant,Name an example of a insect: ___,-9.125,-9.125
2832,google/gemma-3-12b-it,insect,en,indefinite_prod,bee,Name an example of a insect: ___,-8.625,-8.625
2833,google/gemma-3-12b-it,insect,en,indefinite_prod,beetle,Name an example of a insect: ___,-9.0,-9.0
2834,google/gemma-3-12b-it,insect,en,indefinite_prod,bug,Name an example of a insect: ___,-14.0625,-14.0625
2835,google/gemma-3-12b-it,insect,en,indefinite_prod,butterfly,Name an example of a insect: ___,-9.125,-9.125
2836,google/gemma-3-12b-it,insect,en,indefinite_prod,caterpillar,Name an example of a insect: ___,-12.5,-12.5
2837,google/gemma-3-12b-it,insect,en,indefinite_prod,cockroach,Name an example of a insect: ___,-12.187744140625,-6.0938720703125
2838,google/gemma-3-12b-it,insect,en,indefinite_prod,dragonfly,Name an example of a insect: ___,-9.375,-9.375
2839,google/gemma-3-12b-it,insect,en,indefinite_prod,earwig,Name an example of a insect: ___,-18.376953125,-9.1884765625
2840,google/gemma-3-12b-it,insect,en,indefinite_prod,fly,Name an example of a insect: ___,-12.5,-12.5
2841,google/gemma-3-12b-it,insect,en,indefinite_prod,grasshopper,Name an example of a insect: ___,-9.9437255859375,-4.97186279296875
2842,google/gemma-3-12b-it,insect,en,indefinite_prod,ladybug,Name an example of a insect: ___,-10.548095703125,-5.2740478515625
2843,google/gemma-3-12b-it,insect,en,indefinite_prod,lightning bug,Name an example of a insect: ___,-20.03515625,-10.017578125
2844,google/gemma-3-12b-it,insect,en,indefinite_prod,mosquito,Name an example of a insect: ___,-11.1875,-11.1875
2845,google/gemma-3-12b-it,insect,en,indefinite_prod,moth,Name an example of a insect: ___,-13.1875,-13.1875
2846,google/gemma-3-12b-it,insect,en,indefinite_prod,praying mantis,Name an example of a insect: ___,-16.133697509765625,-5.377899169921875
2847,google/gemma-3-12b-it,insect,en,indefinite_prod,wasp,Name an example of a insect: ___,-13.6875,-13.6875
2848,google/gemma-3-12b-it,jewelry,en,generic,necklace,One example of a jewelry is ___.,-11.3125,-11.3125
2849,google/gemma-3-12b-it,jewelry,en,generic,ring,One example of a jewelry is ___.,-15.5,-15.5
2850,google/gemma-3-12b-it,jewelry,en,generic,anklet,One example of a jewelry is ___.,-18.953125,-9.4765625
2851,google/gemma-3-12b-it,jewelry,en,generic,barrette,One example of a jewelry is ___.,-19.0693359375,-9.53466796875
2852,google/gemma-3-12b-it,jewelry,en,generic,bracelet,One example of a jewelry is ___.,-13.5625,-13.5625
2853,google/gemma-3-12b-it,jewelry,en,generic,brooch,One example of a jewelry is ___.,-17.0,-17.0
2854,google/gemma-3-12b-it,jewelry,en,generic,crown,One example of a jewelry is ___.,-16.875,-16.875
2855,google/gemma-3-12b-it,jewelry,en,generic,cufflink,One example of a jewelry is ___.,-21.080078125,-10.5400390625
2856,google/gemma-3-12b-it,jewelry,en,generic,earring,One example of a jewelry is ___.,-14.9375,-14.9375
2857,google/gemma-3-12b-it,jewelry,en,generic,hairpin,One example of a jewelry is ___.,-22.375,-22.375
2858,google/gemma-3-12b-it,jewelry,en,generic,jewelry,One example of a jewelry is ___.,-8.75,-8.75
2859,google/gemma-3-12b-it,jewelry,en,generic,locket,One example of a jewelry is ___.,-18.3953857421875,-9.19769287109375
2860,google/gemma-3-12b-it,jewelry,en,generic,pocket watch,One example of a jewelry is ___.,-22.10693359375,-11.053466796875
2861,google/gemma-3-12b-it,jewelry,en,generic,tiara,One example of a jewelry is ___.,-17.130859375,-8.5654296875
2862,google/gemma-3-12b-it,jewelry,en,generic,watch,One example of a jewelry is ___.,-20.625,-20.625
2863,google/gemma-3-12b-it,jewelry,en,indefinite_prod,necklace,Name an example of a jewelry: ___,-3.796875,-3.796875
2864,google/gemma-3-12b-it,jewelry,en,indefinite_prod,ring,Name an example of a jewelry: ___,-4.8125,-4.8125
2865,google/gemma-3-12b-it,jewelry,en,indefinite_prod,anklet,Name an example of a jewelry: ___,-9.5400390625,-4.77001953125
2866,google/gemma-3-12b-it,jewelry,en,indefinite_prod,barrette,Name an example of a jewelry: ___,-15.7734375,-7.88671875
2867,google/gemma-3-12b-it,jewelry,en,indefinite_prod,bracelet,Name an example of a jewelry: ___,-6.1875,-6.1875
2868,google/gemma-3-12b-it,jewelry,en,indefinite_prod,brooch,Name an example of a jewelry: ___,-10.125,-10.125
2869,google/gemma-3-12b-it,jewelry,en,indefinite_prod,crown,Name an example of a jewelry: ___,-10.375,-10.375
2870,google/gemma-3-12b-it,jewelry,en,indefinite_prod,cufflink,Name an example of a jewelry: ___,-11.01953125,-5.509765625
2871,google/gemma-3-12b-it,jewelry,en,indefinite_prod,earring,Name an example of a jewelry: ___,-7.1875,-7.1875
2872,google/gemma-3-12b-it,jewelry,en,indefinite_prod,hairpin,Name an example of a jewelry: ___,-13.625,-13.625
2873,google/gemma-3-12b-it,jewelry,en,indefinite_prod,jewelry,Name an example of a jewelry: ___,-5.8125,-5.8125
2874,google/gemma-3-12b-it,jewelry,en,indefinite_prod,locket,Name an example of a jewelry: ___,-13.91845703125,-6.959228515625
2875,google/gemma-3-12b-it,jewelry,en,indefinite_prod,pocket watch,Name an example of a jewelry: ___,-14.70306396484375,-7.351531982421875
2876,google/gemma-3-12b-it,jewelry,en,indefinite_prod,tiara,Name an example of a jewelry: ___,-12.57421875,-6.287109375
2877,google/gemma-3-12b-it,jewelry,en,indefinite_prod,watch,Name an example of a jewelry: ___,-11.8125,-11.8125
2878,google/gemma-3-12b-it,kitchen appliance,en,generic,oven,One example of a kitchen appliance is ___.,-14.5,-14.5
2879,google/gemma-3-12b-it,kitchen appliance,en,generic,blender,One example of a kitchen appliance is ___.,-17.5,-17.5
2880,google/gemma-3-12b-it,kitchen appliance,en,generic,burner,One example of a kitchen appliance is ___.,-21.25,-21.25
2881,google/gemma-3-12b-it,kitchen appliance,en,generic,coffeemaker,One example of a kitchen appliance is ___.,-20.71051025390625,-6.90350341796875
2882,google/gemma-3-12b-it,kitchen appliance,en,generic,cooker,One example of a kitchen appliance is ___.,-18.0,-18.0
2883,google/gemma-3-12b-it,kitchen appliance,en,generic,dishwasher,One example of a kitchen appliance is ___.,-18.125,-18.125
2884,google/gemma-3-12b-it,kitchen appliance,en,generic,food processor,One example of a kitchen appliance is ___.,-12.8433837890625,-6.42169189453125
2885,google/gemma-3-12b-it,kitchen appliance,en,generic,freezer,One example of a kitchen appliance is ___.,-19.375,-19.375
2886,google/gemma-3-12b-it,kitchen appliance,en,generic,hotplate,One example of a kitchen appliance is ___.,-22.703125,-11.3515625
