,concept,spanish,spanish_to_eng,german,german_to_eng,english,typ_es,typ_de,typ_en
2894,tool,,,,,peeler,,,0.4612683783190696
2895,tool,,,,,pen,,,0.32072154704578454
2896,tool,,,,,pencil,,,0.33922902494331064
2897,tool,,,,,pencil sharpener,,,0.3715508675380264
2898,tool,,,,,penlight,,,0.3056246888999502
2899,tool,,,,,pickax,,,0.6415047946889599
2900,tool,,,,,pin,,,0.2852556753038294
2901,tool,,,,,pitchfork,,,0.5541480960200172
2902,tool,,,Zange,pliers,pliers,,0.9583333333333334,0.8247526283240569
2903,tool,,,,,plunger,,,0.5590666374076513
2904,tool,,,,,pocketknife,,,0.7501280081925242
2905,tool,,,,,poker,,,0.3786066150598169
2906,tool,,,,,polisher,,,0.4053803339517625
2907,tool,,,,,punch,,,0.43780369290573373
2908,tool,,,,,quill,,,0.11873840445269017
2909,tool,,,Rechen,rake,rake,,0.4912280701754386,0.713620230700976
2910,tool,,,,,ratchet,,,0.7019916400295056
2911,tool,,,,,razor,,,0.4730566383856913
2912,tool,,,,,rolling pin,,,0.38308335382345715
2913,tool,,,,,rope,,,0.403812687865844
2914,tool,,,,,ruler,,,0.5854825446662181
2915,tool,,,Sandpapier ,sandpaper,sandpaper,,0.4561403508771929,0.5101597160603372
2916,tool,,,Säge,saw,saw,,0.9583333333333334,0.842062298603652
2917,tool,,,,,sawhorse,,,0.5185528756957328
2918,tool,,,,,scalpel,,,0.45442176870748296
2919,tool,,,,,scissors,,,0.7034319345715814
2920,tool,,,,,scoop,,,0.31546594541431033
2921,tool,,,Spachtel,scraper,scraper,,0.725,0.6173469387755102
2922,tool,,,Schraubenzieher,screwdriver,screwdriver,,0.9166666666666666,0.903097238895558
2923,tool,,,,,shears,,,0.6515424774560987
2924,tool,,,Schaufel,shovel,shovel,,0.7166666666666667,0.7838158519221643
2925,tool,,,Sichel,sickle,sickle,,0.5185185185185185,0.49634668682287725
2926,tool,,,,,sledgehammer,,,0.7365491651205938
2927,tool,,,Lötkolben,soldering iron,soldering iron,,0.6666666666666666,0.5797430083144368
2928,tool,,,,,spatula,,,0.3886521641623682
2929,tool,,,,,spoon,,,0.3310924369747898
2930,tool,,,,,squeegee,,,0.3755102040816326
2931,tool,,,,,stamp,,,0.22918132770349509
2932,tool,,,,,staple gun,,,0.6643209007741027
2933,tool,,,,,sweeper,,,0.40435959329968546
2934,tool,,,,,tape measure,,,0.7706122448979592
2935,tool,,,,,tongs,,,0.5247478301665494
2936,tool,,,,,tool,,,0.7959183673469388
2937,tool,,,,,trident,,,0.17983193277310913
2938,tool,,,Maurerkelle,trowel,trowel,,0.6916666666666668,0.5711826899434472
2939,tool,,,,,tweezers,,,0.48798185941043076
2940,tool,,,,,vacuum,,,0.43454270597127737
2941,tool,,,,,vise,,,0.570249433106576
2942,tool,,,,,watering can,,,0.3101153504880213
2943,tool,,,,,wedge,,,0.38013007400762505
2944,tool,,,,,wire cutters,,,0.7323747680890538
2945,tool,,,,,wrench,,,0.867223998032948
2946,tool,,,Inbusschlüssel,Allen key,,,0.6759259259259259,
2947,tool,,,Kreuzschraubenzieher,Phillips screwdriver,,,0.8583333333333334,
2948,tool,,,Schleifpapier,abrasive paper,,,0.5370370370370371,
2949,tool,,,Handbohrer,auger,,,0.7666666666666666,
2950,tool,,,Stemmeisen,chisel,,,0.6666666666666666,
2951,tool,,,Kreissäge,circular saw,,,0.85,
2952,tool,,,Kneifzange,cutting pliers,,,0.8333333333333334,
2953,tool,,,Glasschneider,glass cutter,,,0.5750000000000001,
2954,tool,,,Schleifscheibe,grinding disk,,,0.46296296296296297,
2955,tool,,,Schleifstein,grindstone,,,0.5,
2956,tool,,,Sechskantschlüssel,hexagonal socket spanner ,,,0.7000000000000001,
2957,tool,,,Locheisen,hole punch,,,0.46875,
2958,tool,,,Heißluftpistole,hot air gun,,,0.4473684210526316,
2959,tool,,,Klebepistole,hot glue gun,,,0.5166666666666667,
2960,tool,,,Laubsäge,jigsaw,,,0.6666666666666666,
2961,tool,,,Rührgerät ,mixer,,,0.2962962962962963,
2962,tool,,,Blattsäge,pad saw,,,0.5833333333333334,
2963,tool,,,Hobel,plane,,,0.725,
2964,tool,,,Raspel,rasp,,,0.5098039215686274,
2965,tool,,,Walze,roller,,,0.4583333333333333,
2966,tool,,,Reibebrett,rubbing board,,,0.2843137254901961,
2967,tool,,,Schleifmaschine,sander,,,0.7000000000000001,
2968,tool,,,Sieb,sieve,,,0.4583333333333333,
2969,tool,,,Steckschlüssel,socket,,,0.6052631578947368,
2970,tool,,,Spaten,spade,,,0.7083333333333334,
2971,tool,,,Vierkant,square box wrench,,,0.5614035087719298,
2972,tool,,,Tacker,stapler,,,0.48245614035087714,
2973,tool,,,Fliesenschneider,tile cutter,,,0.6166666666666667,
2974,tool,,,Schraubstock,vice,,,0.6842105263157894,
2975,tool,,,Quirl ,whisk,,,0.3020833333333333,
2976,tool,,,Drahtbürste,wire brush,,,0.4416666666666667,
2977,toy,,,,,ball,,,0.8787603930461073
2978,toy,,,,,balloon,,,0.33514165159734777
2979,toy,,,,,beachball,,,0.459647495361781
2980,toy,,,,,boomerang,,,0.3016371383718322
2981,toy,,,,,crayon,,,0.415126050420168
2982,toy,,,,,doll,,,0.8281032843244824
2983,toy,,,,,dollhouse,,,0.7109940750493747
2984,toy,,,,,dreidel,,,0.198051948051948
2985,toy,,,,,frisbee,,,0.6211878009630818
2986,toy,,,,,gyroscope,,,0.17857142857142858
2987,toy,,,,,hobbyhorse,,,0.3406219630709426
2988,toy,,,,,hula hoop,,,0.5622119815668202
2989,toy,,,,,kaleidoscope,,,0.3072689750057326
2990,toy,,,,,kite,,,0.539392501186521
2991,toy,,,,,lego,,,0.7950213052253867
2992,toy,,,,,marble,,,0.48266135722581716
2993,toy,,,,,music box,,,0.2871057513914657
2994,toy,,,,,noisemaker,,,0.2679973088136353
2995,toy,,,,,pinwheel,,,0.3019424637324809
2996,toy,,,,,pogo stick,,,0.406755805770584
2997,toy,,,,,puppet,,,0.5167774975158602
2998,toy,,,,,rattle,,,0.5836734693877551
2999,toy,,,,,robot,,,0.5151723610792632
3000,toy,,,,,rocking horse,,,0.5259452618256605
3001,toy,,,,,scooter,,,0.5465350975555057
3002,toy,,,,,skateboard,,,0.5109355570185062
3003,toy,,,,,slingshot,,,0.4097331240188383
3004,toy,,,,,squirt gun,,,0.618053963158297
3005,toy,,,,,stilt,,,0.10575139146567714
3006,toy,,,,,teddy bear,,,0.7618291761148903
3007,toy,,,,,toy,,,0.8172235927337967
3008,toy,,,,,train set,,,0.7495086923658352
3009,toy,,,,,whoopee cushion,,,0.3076585472898837
3010,toy,,,,,yo-yo,,,0.6677018633540371
3011,vegetable,,,,,artichoke,,,0.36482458151800046
3012,vegetable,,,,,arugula,,,0.23867595818815326
3013,vegetable,,,Spargel,asparagus,asparagus,,0.9,0.5495965828191742
3014,vegetable,,,,,beet,,,0.4178858060077963
3015,vegetable,,,,,bell pepper,,,0.6337868480725624
3016,vegetable,,,,,bok choy,,,0.22943722943722936
3017,vegetable,,,Brokkoli,broccoli,broccoli,,0.8833333333333333,0.858139534883721
3018,vegetable,,,Rosenkohl,Brussels sprouts,brussels sprouts,,0.9249999999999999,0.5802411873840445
3019,vegetable,,,,,cabbage,,,0.6312481514344868
3020,vegetable,,,Mohrrübe,carrot,carrot,,0.975,0.8876404494382023
3021,vegetable,,,Blumenkohl,cauliflower,cauliflower,,0.9416666666666668,0.6727814721394176
3022,vegetable,,,Sellerie,celery,celery,,0.7583333333333333,0.603200371057514
3023,vegetable,,,,,chickpea,,,0.20088126159554717
3024,vegetable,,,,,chive,,,0.21829855537720697
3025,vegetable,,,,,cilantro,,,0.20912634716808068
3026,vegetable,,,,,corn,,,0.7513051732320833
3027,vegetable,,,Gurke,cucumber,cucumber,,0.9833333333333334,0.6681354359925787
3028,vegetable,,,,,eggplant,,,0.45662309867767326
3029,vegetable,,,,,garlic,,,0.3450621627961529
3030,vegetable,,,,,gourd,,,0.23696145124716547
3031,vegetable,,,,,green beans,,,0.7996907854050711
3032,vegetable,,,,,jalapeno,,,0.30000764350684095
3033,vegetable,,,,,kale,,,0.5126077097505669
3034,vegetable,,,Porree,leek,leek,,0.8083333333333332,0.26079734219269096
3035,vegetable,,,Salat,lettuce,lettuce,,0.7916666666666666,0.7898631980264633
3036,vegetable,,,,,okra,,,0.3141554494138081
3037,vegetable,,,Zwiebel,onion,onion,,0.875,0.704226859283039
3038,vegetable,,,,,parsley,,,0.2418831168831168
3039,vegetable,,,Erbse,pea,pea,,0.875,0.6322045301637139
3040,vegetable,,,Paprika,pepper,pepper,,0.8916666666666666,0.5231980432622486
3041,vegetable,,,Kartoffel,potato,potato,,0.9385964912280702,0.7103386409508857
3042,vegetable,,,Kürbis,pumpkin,pumpkin,,0.7105263157894738,0.40553494124922695
3043,vegetable,,,Radieschen,radish,radish,,0.8666666666666667,0.42857142857142855
3044,vegetable,,,,,rhubarb,,,0.17582417582417578
3045,vegetable,,,,,scallion,,,0.2637240942888783
3046,vegetable,,,Spinat,spinach,spinach,,0.8666666666666667,0.6933094116767585
3047,vegetable,,,,,sprouts,,,0.34161490683229806
3048,vegetable,,,,,squash,,,0.5400064787819889
3049,vegetable,,,,,sweet potato,,,0.5226881961575839
3050,vegetable,,,Tomate,tomato,tomato,,0.975,0.7031746031746032
3051,vegetable,,,,,vegetable,,,0.7239815466416452
3052,vegetable,,,,,zucchini,,,0.6054421768707483
3053,vegetable,,,Chinakohl,Chinese cabbage,,,0.6666666666666666,
3054,vegetable,,,Aubergine,aubergine,,,0.75,
3055,vegetable,,,Avocado,avocado,,,0.6018518518518519,
3056,vegetable,,,Bohne,bean,,,0.8083333333333332,
3057,vegetable,,,Fleischtomate,beef tomato,,,0.7916666666666666,
3058,vegetable,,,Rote Beete,beetroot,,,0.775,
3059,vegetable,,,Knollensellerie,celeriac,,,0.6583333333333333,
3060,vegetable,,,Kirschtomate,cherry tomato,,,0.7037037037037037,
3061,vegetable,,,Chicoree,chicory,,,0.7666666666666666,
3062,vegetable,,,Peperoni,chilli,,,0.5614035087719298,
3063,vegetable,,,Chilischote,chilli pepper,,,0.49074074074074076,
3064,vegetable,,,Cocktailtomate,cocktail tomato,,,0.7166666666666667,
3065,vegetable,,,Zucchini,courgette,,,0.8333333333333334,
3066,vegetable,,,Fenchel,fennel,,,0.5686274509803921,
3067,vegetable,,,Ingwer,ginger,,,0.5098039215686274,
3068,vegetable,,,Grünkohl,green cabbage,,,0.8416666666666667,
3069,vegetable,,,Eisbergsalat,iceberg lettuce,,,0.7083333333333334,
3070,vegetable,,,Kidneybohne,kidney bean,,,0.4583333333333333,
3071,vegetable,,,Kohlrabi,kohlrabi,,,0.8666666666666667,
3072,vegetable,,,Feldsalat,lamb's lettuce,,,0.725,
3073,vegetable,,,Blattsalat,leaf salad,,,0.775,
3074,vegetable,,,Olive,olive,,,0.6018518518518519,
3075,vegetable,,,Rotkohl,red cabbage,,,0.8666666666666667,
3076,vegetable,,,Rucola,rocket,,,0.6754385964912281,
3077,vegetable,,,Wirsingkohl,savoy cabbage,,,0.7916666666666666,
3078,vegetable,,,Schalotte,shallot,,,0.6929824561403509,
3079,vegetable,,,Sprosse,shoot,,,0.4083333333333334,
3080,vegetable,,,Sauerampfer,sorrel,,,0.35294117647058815,
3081,vegetable,,,Stangensellerie,stalk celery,,,0.7105263157894738,
3082,vegetable,,,Esskastanie,sweet chestnut,,,0.41228070175438597,
3083,vegetable,,,Mais,sweetcorn,,,0.7894736842105262,
3084,vegetable,,,Strauchtomate,vine tomato,,,0.7666666666666666,
3085,vegetable,,,Weißkohl,white cabbage,,,0.8083333333333332,
3086,vegetable,,,Rettich,white radish,,,0.6916666666666668,
3087,vehicle,,,,,airboat,,,0.3207897793263647
3088,vehicle,,,,,aircraft carrier,,,0.3712320483749055
3089,vehicle,,,,,airplane,,,0.6733147804576376
3090,vehicle,,,,,ambulance,,,0.7482202183198862
3091,vehicle,,,,,bike,,,0.598396501457726
3092,vehicle,,,Boot,boat,boat,,0.8166666666666668,0.598191094619666
3093,vehicle,,,,,buggy,,,0.40276800375322536
3094,vehicle,,,,,bulldozer,,,0.46290516206482596
3095,vehicle,,,Bus,bus,bus,,1.0,0.8988717438194788
3096,vehicle,,,,,camper,,,0.5636654661864746
3097,vehicle,,,Kanu,canoe,canoe,,0.3,0.32183908045977005
3098,vehicle,,,Auto,car,car,,1.0,0.9568906214171061
3099,vehicle,,,Kutsche,carriage,carriage,,0.5416666666666666,0.3646744412050534
3100,vehicle,,,,,cart,,,0.2819689673622257
3101,vehicle,,,,,chariot,,,0.2297162767546042
3102,vehicle,,,,,cruise ship,,,0.4608070500927643
3103,vehicle,,,,,dirt bike,,,0.6260560037968677
3104,vehicle,,,Fähre,ferry,ferry,,0.6583333333333333,0.45153061224489793
3105,vehicle,,,,,firetruck,,,0.7304521808723489
3106,vehicle,,,,,forklift,,,0.3977177967961377
3107,vehicle,,,,,garbage truck,,,0.6620787850023729
3108,vehicle,,,,,go-kart,,,0.5447779111644657
3109,vehicle,,,,,golf cart,,,0.5653285490020183
3110,vehicle,,,,,gondola,,,0.17828106852497086
3111,vehicle,,,,,hearse,,,0.5074010327022375
3112,vehicle,,,Hubschrauber,helicopter,helicopter,,0.7833333333333333,0.5507803121248499
3113,vehicle,,,,,hot-air balloon,,,0.21943634596695816
3114,vehicle,,,,,hovercraft,,,0.27249757045675405
3115,vehicle,,,,,humvee,,,0.6099773242630385
3116,vehicle,,,,,jeep,,,0.8532627865961199
3117,vehicle,,,,,jet,,,0.5709183673469388
3118,vehicle,,,,,jetski,,,0.3690555291884194
3119,vehicle,,,Kajak,kayak,kayak,,0.325,0.23469387755102034
3120,vehicle,,,,,limousine,,,0.6988095238095239
3121,vehicle,,,,,minivan,,,0.8954703832752614
3122,vehicle,,,Motorrad,motorcycle  ,motorcycle,,0.7999999999999999,0.8380952380952381
3123,vehicle,,,,,police car,,,0.8259227095093357
3124,vehicle,,,,,quad,,,0.3905067645035543
3125,vehicle,,,Floß,raft,raft,,0.3083333333333333,0.24201680672268905
3126,vehicle,,,,,rickshaw,,,0.20891514500537053
3127,vehicle,,,,,roadsweeper,,,0.39862286377965805
3128,vehicle,,,,,rocket,,,0.22797025787059016
3129,vehicle,,,,,sailboat,,,0.46289077428724296
3130,vehicle,,,,,school bus,,,0.7846078190312269
3131,vehicle,,,Laufroller,scooter,scooter,,0.16666666666666666,0.6235062699778705
3132,vehicle,,,,,seaplane,,,0.3412061453795001
3133,vehicle,,,Schiff,ship,ship,,0.9666666666666667,0.543398082124416
3134,vehicle,,,Skateboard,skateboard,skateboard,,0.2549019607843137,0.3120448179271708
3135,vehicle,,,,,sled,,,0.18539463978362422
3136,vehicle,,,,,snowmobile,,,0.516453092865053
3137,vehicle,,,,,snowplow,,,0.40769944341372916
3138,vehicle,,,,,space shuttle,,,0.2862120457939273
3139,vehicle,,,,,speedboat,,,0.5066481137909709
3140,vehicle,,,,,station wagon,,,0.8050420168067227
3141,vehicle,,,,,steamroller,,,0.2999536178107607
3142,vehicle,,,,,stroller,,,0.23152442795299932
3143,vehicle,,,U-Boot,submarine,submarine,,0.21052631578947376,0.35280319024161383
3144,vehicle,,,,,subway,,,0.4927113702623906
3145,vehicle,,,Taxi,taxi,taxi,,0.9500000000000001,0.8455179540170498
3146,vehicle,,,Traktor,tractor,tractor,,0.5263157894736842,0.6496598639455782
3147,vehicle,,,Zug,train,train,,0.9833333333333334,0.6905162064825932
3148,vehicle,,,Dreirad,tricycle,tricycle,,0.31578947368421045,0.39807923169267706
3149,vehicle,,,,,trolley,,,0.4811587556370863
3150,vehicle,,,,,truck,,,0.9307130259511212
3151,vehicle,,,,,tugboat,,,0.3122772918691286
3152,vehicle,,,,,unicycle,,,0.23540579022306596
3153,vehicle,,,,,van,,,0.8798449612403102
3154,vehicle,,,,,wagon,,,0.43163639082006433
3155,vehicle,,,,,wheelchair,,,0.19970845481049565
3156,vehicle,,,Yacht,yacht,yacht,,0.4833333333333334,0.42778041449137794
3157,vehicle,,,Flugzeug,aeroplane,,,1.0,
3158,vehicle,,,Luftschiff,airship,,,0.41228070175438597,
3159,vehicle,,,Fahrrad,bicycle  ,,,0.9,
3160,vehicle,,,Seilbahn,cable car,,,0.5666666666666667,
3161,vehicle,,,Wohnmobil,camper van,,,0.5333333333333333,
3162,vehicle,,,Katamaran,catamaran,,,0.3083333333333333,
3163,vehicle,,,Sessellift,chairlift,,,0.3416666666666666,
3164,vehicle,,,S-Bahn,city train,,,0.9833333333333334,
3165,vehicle,,,Kran,crane,,,0.21875,
3166,vehicle,,,Kutter,cutter,,,0.4083333333333334,
3167,vehicle,,,Gabelstapler,forklift truck,,,0.34259259259259256,
3168,vehicle,,,Kabinenlift,gondola lift,,,0.3833333333333333,
3169,vehicle,,,Leiterwagen,handcart,,,0.4166666666666667,
3170,vehicle,,,LKW,lorry,,,0.9416666666666668,
3171,vehicle,,,Moped,moped,,,0.7833333333333333,
3172,vehicle,,,Omnibus,motor coach,,,0.9083333333333333,
3173,vehicle,,,Motorboot,motorboat,,,0.6749999999999999,
3174,vehicle,,,Tretboot,pedal boat,,,0.34259259259259256,
3175,vehicle,,,Draisine,rail trolley,,,0.2333333333333334,
3176,vehicle,,,Rollschuh,roller blade,,,0.25,
3177,vehicle,,,Kahn,rowing boat,,,0.4333333333333333,
3178,vehicle,,,Segelschiff,sailing ship,,,0.5583333333333333,
3179,vehicle,,,Schlitten,sleigh,,,0.3666666666666667,
3180,vehicle,,,Straßenbahn,tram,,,0.9416666666666668,
3181,vehicle,,,U-Bahn,underground railway,,,0.9583333333333334,
3182,watercraft,,,,,airboat,,,0.38372513562386984
3183,watercraft,,,,,aircraft carrier,,,0.2494387755102041
3184,watercraft,,,,,boat,,,0.8818419675562532
3185,watercraft,,,,,canoe,,,0.5769944341372913
3186,watercraft,,,,,cruise ship,,,0.6500971817298347
3187,watercraft,,,,,ferry,,,0.4764739229024943
3188,watercraft,,,,,gondola,,,0.19793459552495693
3189,watercraft,,,,,hovercraft,,,0.23260073260073258
3190,watercraft,,,,,jetski,,,0.5980143408714838
3191,watercraft,,,,,kayak,,,0.540699038235984
3192,watercraft,,,,,raft,,,0.5438696408796077
3193,watercraft,,,,,sailboat,,,0.768126762900282
3194,watercraft,,,,,seaplane,,,0.24691358024691348
3195,watercraft,,,,,ship,,,0.7783433373349339
3196,watercraft,,,,,speedboat,,,0.7120448179271709
3197,watercraft,,,,,submarine,,,0.41281862142447345
3198,watercraft,,,,,torpedo,,,0.12548262548262548
3199,watercraft,,,,,tugboat,,,0.4216867469879518
3200,watercraft,,,,,yacht,,,0.6414795918367346
3201,weapon,,,,,arrow,,,0.5984101505770848
3202,weapon,,,,,axe,,,0.6171787396277192
3203,weapon,,,,,baseball bat,,,0.5243328100470956
3204,weapon,,,,,bat,,,0.5104333868378811
3205,weapon,,,,,baton,,,0.4809833024118739
3206,weapon,,,,,bazooka,,,0.525974025974026
3207,weapon,,,,,blowgun,,,0.28814382896015545
3208,weapon,,,,,blowtorch,,,0.20587575689616505
3209,weapon,,,,,bomb,,,0.6621588394393904
3210,weapon,,,,,boomerang,,,0.1707717569786535
3211,weapon,,,,,bow,,,0.6098991320666197
3212,weapon,,,,,brass knuckles,,,0.5448504983388703
3213,weapon,,,,,bullet,,,0.701233460417134
3214,weapon,,,,,cannon,,,0.5652173913043478
3215,weapon,,,,,cannonball,,,0.35082604470359563
3216,weapon,,,,,catapult,,,0.250061470371281
3217,weapon,,,,,chainsaw,,,0.39705215419501133
3218,weapon,,,,,cleaver,,,0.42457482993197276
3219,weapon,,,,,crossbow,,,0.6077361177028952
3220,weapon,,,,,crowbar,,,0.4320825104235243
3221,weapon,,,,,dagger,,,0.6959412978674616
3222,weapon,,,,,dart,,,0.297773654916512
3223,weapon,,,,,dynamite,,,0.3370148059223689
3224,weapon,,,,,flamethrower,,,0.43780369290573357
3225,weapon,,,,,grenade,,,0.6574977817213842
3226,weapon,,,,,gun,,,0.9539218096877304
3227,weapon,,,,,hammer,,,0.43235071806500364
3228,weapon,,,,,icepick,,,0.3163265306122448
3229,weapon,,,,,knife,,,0.8653504880212954
3230,weapon,,,,,landmine,,,0.34625085989451954
3231,weapon,,,,,machete,,,0.6189760114572145
3232,weapon,,,,,machine gun,,,0.8453514739229027
3233,weapon,,,,,missile,,,0.5442949907235622
3234,weapon,,,,,pickax,,,0.3573210236475542
3235,weapon,,,,,pitchfork,,,0.31323091034166467
3236,weapon,,,,,pocketknife,,,0.6818727490996397
3237,weapon,,,,,razor blade,,,0.4752889107450208
3238,weapon,,,,,revolver,,,0.8374304267161411
3239,weapon,,,,,rifle,,,0.8895297249334515
3240,weapon,,,,,scalpel,,,0.23493118177503552
3241,weapon,,,,,scissors,,,0.2590266875981161
3242,weapon,,,,,slingshot,,,0.4068783068783069
3243,weapon,,,,,spear,,,0.5828896776101745
3244,weapon,,,,,sword,,,0.8144057623049219
3245,weapon,,,,,tank,,,0.42632877326754864
3246,weapon,,,,,torpedo,,,0.3717532467532467
3247,weapon,,,,,trident,,,0.18780096308186195
3248,weapon,,,,,whip,,,0.27567071772529234
3249,women's clothing,,,,,bikini,,,0.6546140195208519
3250,women's clothing,,,,,blouse,,,0.7892588614393127
3251,women's clothing,,,,,boa,,,0.12956810631229235
3252,women's clothing,,,,,bra,,,0.8369639990827792
3253,women's clothing,,,,,corset,,,0.36417233560090706
3254,women's clothing,,,,,dress,,,0.9224341910677314
3255,women's clothing,,,,,fishnet stockings,,,0.38080287059878887
3256,women's clothing,,,,,garter,,,0.27860582435221265
3257,women's clothing,,,,,headscarf,,,0.33762200532386866
3258,women's clothing,,,,,kimono,,,0.29436557231588284
3259,women's clothing,,,,,leggings,,,0.7051398337112624
3260,women's clothing,,,,,lingerie,,,0.6265818155219076
3261,women's clothing,,,,,pantsuit,,,0.5101230968577907
3262,women's clothing,,,,,pantyhose,,,0.5556122448979591
3263,women's clothing,,,,,skirt,,,0.8427370948379351
3264,women's clothing,,,,,stiletto,,,0.39070294784580495
3265,women's clothing,,,,,stockings,,,0.506079027355623
3266,women's clothing,,,,,tiara,,,0.17416512059369202
3267,women's clothing,,,,,tube top,,,0.49198250728862974
3268,women's clothing,,,,,veil,,,0.19322622666087702
